stuId	tag	university	major	majorCategory
9YCEj9afa1	人材・教育,コンサルティング,広告,商社	慶應義塾大学	法学部政治学科	文系
GAAweHBDyx		明治大学	政治経済学部経済学科	文系
gM9HITobYQ		神戸大学	経営学部経営学科	文系
DdDQH5JAqr	IT,銀行・信金,コンサルティング,広告,人材・教育	産業能率大学	経営学部現代ビジネス学科	文系
6dfdjqxE4h		立命館大学	文学部	文系
MgVQpHvqho		関西学院大学	文学部文化歴史学科	文系
hgfsD8g0lm		信州大学	農学部生命機能科学学科	理系
Ff24gRIb6s		武蔵大学	人文学部ヨーロッパ文化学科	文系
IYzyjrZNY2		明星大学	経営学部経営学科	文系
Cl5dCmRwGP	コンサルティング,人材・教育,IT	愛媛大学	教育学部	文系
8kH8XTixyX		福岡大学	工学部電子情報工学科	理系
7IWEBQBRFd	ホテル・レジャー,コンサルティング,旅行,IT,広告	帝京大学	経済学部観光経営学科	文系
3hIc3wKxcC		東京経済大学	経済学部経済学科	文系
Lfajic8mDe		明治大学	文学部文学科	文系
DsreXt5gHZ		神田外語大学	外国語学部国際コミュニケーション学科	文系
GydqUaC59v		関西学院大学	商学部	文系
Fu8FAaubv6		大阪体育大学	体育学部健康スポーツマネジメント学科	文系
50D3ja10rI		立命館大学	法学部	文系
Fzin51oPEU		平安女学院大学	子ども教育学部子ども教育学科	文系
rHurJNjBDR	インフラ,銀行・信金,コンサルティング,商社,人材・教育,不動産,サービス,広告,保険	大阪大学	法学部法学科	文系
wVGzyGjhLs		大阪大学	外国語学部中国語専攻	文系
CzBxzPuhIg		明治大学	法学部	文系
3vTK2nGuZ5	商社,インフラ,保険,人材・教育	神戸大学	海事科学部グローバル輸送学科	理系
Sga65vlKpm		青山学院大学	経済学部 現代経済デザイン学科	文系
O5qKZjRdho		立教大学	社会学部メディア社会学科	文系
DSFmtAU96h		東北大学	農学部	理系
SydVh9e98l		日本大学	法学部法律学科	文系
4eBAzByo4i		東京学芸大学	教育学部	文系
ppVJUUbO1p	証券,不動産	明星大学	人文学部	その他
xEUaWNuI3Z		東北大学	文学部人文社会学科	文系
TnGR3U8Njk	IT	関西大学	化学生命工学部化学物質科	理系
J2E6fiHHBo		東海大学	理学部化学科	理系
RMO4FRD07h		東北大学	法学部	文系
t8nzDT3ZFC	サービス,コンサルティング,商社,鉄道・航空,銀行・信金	信州大学	経法学部総合法律学科	文系
PGbEGLSkg5	マスコミ,広告	江戸川大学	メディアコミュニケーション学部 マス・コミュニケーション学科	文系
ZvvI8TNa66		専修大学	経済学部国際経済学科	文系
80Hm3Vjhgd	商社,証券,コンサルティング,住宅・建設	駒澤大学	経営学部経営学部	文系
vfl4tdxgvZ		法政大学	人文科学研究科哲学専攻	文系
2VNvb5XNGK		龍谷大学	経営学部	文系
jyj80a3Ryj	商社,コンサルティング	東北大学	工学研究科	理系
CpiQsFDnHk		修成建設専門学校	建築学科	理系
sowbFHKYyQ	ソフトウェア,IT,コンサルティング,不動産	立命館大学	経営学部 経営学科	文系
nRtZU20xHn		関西大学	法学部法学政治学科	文系
g3ZBWptw7G	IT	尚美学園大学	総合政策学部ライフマネジメント学科	理系
982i9ZQsX8	IT,コンサルティング,不動産	関西学院大学	社会学部社会学科	文系
Y5pfkR8HXZ		明治大学	政治経済学部経済学科	文系
Taj6PnF3Ua		大阪大学	文学部人文学科	文系
eqURFfnFKi	IT	追手門学院大学	経営学部	文系
VALh5dqIvh		立命館大学	経営学部経営学科	文系
qdUTmGmWxk				
txOC4fGFWA		東北学院大学	法学部法律学科	文系
HPIU1uqvs4		早稲田大学	創造理工学部社会環境工学科	理系
hO8lEocbbC	商社,食品・飲料,コンサルティング	法政大学	人間環境学部 人間環境学科	文系
GWkWn5IiFR		摂南大学	法学部法律学科	文系
FzYovkEGHD		立教大学	文学部史学科	文系
FgijEpK7oR		早稲田大学	人間科学部人間環境科学科	文系
BCrXiCJpHO		國學院大学	経済学部経済ネットワーキング	文系
n8unee6uBC		国立看護大学校	看護学部	理系
hSpdIpsBja		東洋大学	社会学部社会学科	文系
zaw60mgIgC		國學院大學	経済学部経済ネットワーキング学科	文系
5Z2C2aAcSO		昭和女子大学	生活科学部健康デザイン学科	理系
A3AR9KAy3t		成蹊大学	文学部国際文化学科	文系
b8OTQeE8mx		日本女子大学	人間社会学部現代社会学科	文系
HCegCGXCEH	コンサルティング,IT,銀行・信金	同志社大学	法学部政治学科	文系
jPH4TuhoCF	商社,銀行・信金,鉄道・航空,ホテル・レジャー,広告,マスコミ,不動産,出版・印刷,住宅・建設	青山学院大学	経済学部経済学科	文系
RUZ4PYM4IL		プログラミングスクール	フロントエンド	その他
XTAAl3eWJW	銀行・信金,証券,コンサルティング	東京福祉大学	心理学部心理学科	理系
zqY50B9UpG		ニューヨーク大学	脳科学専攻	理系
ijholfl2WY	人材・教育,コンサルティング,サービス,住宅・建設,広告,インフラ,マスコミ,不動産,流通・小売,運輸・物流	早稲田大学	スポーツ科学部	文系
v3aNg9gedd		近畿大学	経営学部商学科	文系
OKdvprTE2h		中央大学	法学部法律学科	文系
HqgznUI4Rj		愛媛大学	法文学部 人文社会学科	文系
w1kvErfO2g		日本大学	法学部法律学科	文系
GZRjFELLzV		龍谷大学	経営学部	文系
cvrZn7fB7p		明治大学	経営学部	文系
v8RYFb2Nvw		法政大学	経済学部国際経済学科	文系
sApOk3pFYE		明治大学	文学部文学科	文系
1VKILHdgcy		神田外語大学	外国語学部国際コミュニケーション学科	文系
Dkyr2NPZjV		植草学園大学	発達教育学部発達支援教育学科	文系
ZvpR7ixxNU	サービス,ホテル・レジャー,広告,旅行,人材・教育,マスコミ,出版・印刷	神戸学院大学	経営学部経営学科	文系
B2pmJ5d51M	広告,人材・教育,IT	法政大学	経営学部経営学科	文系
qjEfHU1AoM		東京大学	経済学部	文系
NGdJbcqbnJ		明治大学	経営学部会計学科	文系
qd7KK9Jj7F		和洋女子大学	家政学部健康栄養学科	理系
jLINe7metR	化粧品・医薬,コンサルティング,流通・小売	同志社大学	法学部法律学科	文系
2EmqKEi954		東京国際大学	経済学部経済学科	その他
TcZVd5qibb		東北大学大学院	農学研究科資源生物科学専攻	理系
glF4a8Y19d		追手門学院大学	国際教養学部 国際教養学科	文系
x8plJbG18D		東京家政大学	人文学部教育福祉学科	文系
ORtOMhEXCN		学習院大学	法学部法学科	文系
kkAe77bL2Z		駒澤大学	経済学部商学科	文系
CQBAZruxv9		日本大学	生産工学部	理系
8kHTRfRM8Q	広告,サービス,不動産	国士舘大学	理工学部理工学科建築専攻	理系
oDCsHIECMy		神戸学院大学	法学部法律学科	文系
asTl1BNmGz		日本女子大学	人間社会学部教育学科	文系
KSfAnn16Yx		東京外国語大学	言語文化学部言語文化学科	文系
htjJE5P4Bs		群馬大学	教育学部音楽専攻	文系
m2oM3xpwgF		関西学院大学	経済学部	文系
j6h0LkulHb		横浜市立大学	データサイエンス学部データサイエンス学科	理系
zeDK9fGfqq		立命館大学大学院	情報理工学研究科情報理工学専攻	理系
t9P66qD28n		明治大学	法学部 法律学科	文系
9RbJ4KzBdj	人材・教育,コンサルティング	獨協大学	法学部国際関係法学科	文系
FHJTidN5de		大阪外語専門学校	アジア言語ビジネス科	文系
Mt7SRyJmdl		上智大学	総合人間科学部社会福祉学科	文系
4xMolKsAuN		関西大学	化学・生命工学部化学物質工学科	理系
eJi0PYj6Ge		同志社大学	商学科	文系
19Z6C2wC17		同志社大学	経済学部経済学科	文系
yFrIRMPnt4		大妻女子大学	社会情報学部 社会情報学科 情報デザイン専攻	理系
BI69x9m4JB		青山	教育	文系
RecqaKYb0O	住宅・建設,不動産	獨協大学	経済学部経済学科	文系
xGXZ868lkf		茨城大学大学院	理工学研究科理学専攻	理系
cujnRyCmAv		東京大学	経済学部	文系
32FMXLLdKp		青山学院大学	法学部法学科	文系
7bq8v1sNn5	化学・石油,食品・飲料,IT,広告,出版・印刷,マスコミ	関西学院大学	理工学部環境応用化学科	理系
jKQqdkgoCc	商社,サービス,IT,コンサルティング,広告,人材・教育	和歌山大学	システム工学部	理系
TYzfyvXh6L		日本大学	文理学部社会福祉学科	文系
7sEMDr534F	IT,コンサルティング,人材・教育,ソフトウェア	国際教養大学	国際教養学部 グローバルビジネス課程	文系
UEVxhrDgRS	IT,インフラ,銀行・信金,証券,住宅・建設	国際基督教大学	教養学部アーツ・サイエンス学科	文系
ukVbiRChtX		日本大学大学院	理工学研究科 建築学専攻	理系
QMl3rf6rs0	商社,食品・飲料,流通・小売,サービス,IT,ソフトウェア,ホテル・レジャー,ゲーム,コンサルティング,電機・自動車,広告,人材・教育,運輸・物流,不動産	立命館大学	経営学部経営学科	文系
iQ9P80vtYO		京都工芸繊維大学	工芸科学部 デザイン建築学課程	その他
WuRSTeCPcP	不動産,コンサルティング,銀行・信金	大阪音楽大学	音楽学部音楽学科	その他
Jf60TyG9KK	人材・教育	関西学院大学	理工学部化学科	理系
WxPUtvTCeg	電機・自動車,IT,鉄道・航空,化学・石油,官公庁	大阪大学	基礎工学部電子物理科学科	理系
TDII7SQ3H5		神戸女学院大学	文学部英文学科	文系
KxNhF0dNza	サービス,人材・教育,IT,繊維,アパレル,化粧品・医薬,住宅・建設	学習院大学	経済学部経営学科	文系
5LCBRKRJed	商社,住宅・建設,旅行,コンサルティング,流通・小売,人材・教育	和歌山大学	システム工学部	理系
q4Ca9W1k7a		中央大学	経済学部経済学科	文系
8BdAOEmIQu		桃山学院大学	経営学部ビジネスデザイン学科	文系
GLWhdvERjK	出版・印刷,マスコミ,アパレル,IT	日本大学	芸術学部文芸学科	文系
7ksKrzmSQ4		関西大学	社会学部社会学科	文系
zxuVh0D75H	アパレル	明治大学	情報コミュニケーション	文系
Kt0O4lcm7F		立命館アジア太平洋大学	アジア太平洋学部	文系
hjgHJWZqW8		実践女子大学	文学部英文学科	文系
Z2hfAYLpSu		高卒	高卒	文系
bBHYDX71vt		大阪経済大学	経営学部ビジネス法学科	文系
jCHtMQWBt8		近畿大学	建築学部建築学科	理系
rMXfSkysQf	コンサルティング,サービス,商社	横浜市立大学	データサイエンス学部データサイエンス学科	理系
5gPFTIMyP4		関西国際大学	人間心理学部	文系
uJxXRmMl2E	住宅・建設,商社,食品・飲料,流通・小売,銀行・信金,証券,官公庁,鉄道・航空,サービス,ソフトウェア,IT,ホテル・レジャー,コンサルティング,広告,保険,旅行,人材・教育,運輸・物流,インフラ,不動産,マスコミ,出版・印刷	日本大学	法学部	文系
OlvTnkUv1D		青山学院大学	教育人間科学部教育学科	文系
oWYpobVIA9		立教大学	経済学部会計ファイナンス学科	文系
6N2XNdylqP		慶應義塾大学	経済学部経済学科	文系
qCsE5dp6l1	コンサルティング,IT	横浜国立大	経済学部国際経済学科	文系
gLBQbwsUPe		関西大学	政策創造学部政策学科	文系
E5R8yqcZBr		青山学院大学	文学部英米文学科	文系
Xy8iauCCgB		青山学院大学	総合文化政策学部総合文化政策学科	文系
9areVwhtJ0		慶應義塾大学	商学部商学科	文系
E9Z6GMTsYH		日本大学	商学部	文系
6eneGWK8Wf		明治大学	経営学部 経営学科	文系
5q6dlCjc5r		立命館大学	経済学部経済学科	文系
XW5MBXcycY	商社,流通・小売,IT,人材・教育	立命館大学	経済学部 経済学科	文系
JZONYRlhkP	住宅・建設,商社,食品・飲料,流通・小売,サービス,農林・水産,ホテル・レジャー,アパレル,コンサルティング,広告,保険,旅行,人材・教育,インフラ,運輸・物流,不動産,マスコミ,出版・印刷,クレジットカード,IT,ソフトウェア,ゲーム,化粧品・医薬,電機・自動車,鉄道・航空,繊維,官公庁,証券,銀行・信金,化学・石油	桃山学院大学	経営学部ビジネスデザイン学科	文系
YcCFpUqce4		関西学院大学	国際学部国際学科	文系
7FPL1otEUO	商社,銀行・信金,証券,官公庁,広告,保険,マスコミ,コンサルティング	関西学院大学	法学部法律学科	文系
hPf4dhnuKQ		関西大学	商学部しょうがっか	文系
LsruP8Po2N		東京経済大学	経済学部国際経済学科	文系
PHdKBmdFpW		日本獣医生命科学大学	応用生命科学部食品科学科	理系
2RZBIqecof	農林・水産,コンサルティング,広告,人材・教育	松山大学	経済学部経済学科	文系
sn0s6IcoGA		弘前大学	農学生命科学部生物学科	理系
AvU2FoTdM9		産業能率大学	経営学部ビジネス学科	文系
DbYtq4E51j		立教大学	経済学部経済学科	文系
xj27C1RrH9		信州大学	人文学科	文系
hT4vcSZVnr	人材・教育,サービス,コンサルティング,広告	東北大学	経済学部経営学科	文系
drKVShuycx		同志社大学	生命医科学部医情報学科	理系
547BCZbnNG		國學院大學	法学部法律学科	文系
DwiQ5KBnsh		立命館大学	経営学部国際経営学科	文系
YLyyUCaumg		産業能率大学	情報マネジメント学部 現代マネジメント学科	文系
8kyCAjuBcJ		法政大学	社会学部社会政策科学科	文系
kMHgNexl0N		立教大学	経営学部国際経営学科	文系
OCex0fxakf	IT	南山大学	経営学部経営学科	文系
4YFwwCZRYV		神戸大学	法学部	文系
xoU8hJZbLS		お茶の水女子大学	文	文系
CNiWRr7mBo		慶應義塾大学	商学部	文系
MpseNR30wH		あ	た	文系
sb3PAUv5LO		津田塾	学芸学部国際関係学科	文系
ivo26tKvYY		横浜国立大学	都市科学部都市社会共生学科	文系
MJuPFEmbne		明治大学	文学部 文学科 英米文学選考	文系
61n85QOPSz		文化学園大学	FS科	その他
5BhfjdtCbo		文化学園大学	ファッション社会学科	その他
F2fSSjmba6		多摩美術大学	美術学科生産デザイン学科プロダクトデザイン専攻	その他
F5ZdYg1q7i		法政大学	経営学部経営学科	文系
pLaYXI4UJW		上智大学	法学部法律学科	文系
08HcxVdXzO		慶應義塾大学	総合政策学部	文系
1wMXg2IrBQ	人材・教育	文教大学	国際学部	文系
5utghqn1gT		早稲田大学	政治経済学部国際政治経済学科	文系
VSlJQgZa6j	証券,商社,サービス,ホテル・レジャー,保険,旅行,流通・小売	帝塚山大学	経済経営学部経済経営学科	文系
